ключ_клиента,регион_проживания,город_проживания,возраст,пол,месяц_покупок,оборот_аптеки,оборот_рестораны,оборот_одежда_и_обувь,оборот_автоуслуги,оборот_супермаркеты,оборот_такси,оборот_красота,оборот_развлечения,оборот_жд_билеты,оборот_образование,оборот_дом_и_ремонт,оборот_спорттовары,оборот_животные,оборот_цветы,оборот_фастфуд,оборот_каршеринг,оборот_аренда_авто,активация_кэшбэка_аптеки,активация_кэшбэка_рестораны,активация_кэшбэка_одежда_и_обувь,активация_кэшбэка_автоуслуги,активация_кэшбэка_супермаркеты,активация_кэшбэка_такси,активация_кэшбэка_красота,активация_кэшбэка_развлечения,активация_кэшбэка_жд_билеты,активация_кэшбэка_образование,активация_кэшбэка_дом_и_ремонт,активация_кэшбэка_спорттовары,активация_кэшбэка_животные,активация_кэшбэка_цветы,активация_кэшбэка_фастфуд,активация_кэшбэка_каршеринг,активация_кэшбэка_аренда_авто,кэшбэк_аптеки,кэшбэк_рестораны,кэшбэк_одежда_и_обувь,кэшбэк_автоуслуги,кэшбэк_супермаркеты,кэшбэк_такси,кэшбэк_красота,кэшбэк_развлечения,кэшбэк_жд_билеты,кэшбэк_образование,кэшбэк_дом_и_ремонт,кэшбэк_спорттовары,кэшбэк_животные,кэшбэк_цветы,кэшбэк_фастфуд,кэшбэк_каршеринг,кэшбэк_аренда_авто
909343694,Москва,Москва,63,M,2023-05-01,28992.0,,26418.0,,54912.0,,,,,,5700.0,,,,,,,,,,,,1.0,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,
909343694,Москва,Москва,63,M,2023-06-01,4584.0,,,,38640.0,,,,,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,,,,1.0,,,,228.0,,,,,,,,,,,,,,,,
909343694,Москва,Москва,63,M,2023-07-01,3081.0,,,,27412.0,,,,,,517584.0,,,,,,,1.0,1.0,,,,0.0,,,,,,0.0,,,,,,153.0,,,,,,,,,,,,,,,,
909343694,Москва,Москва,63,M,2023-08-01,3477.0,,2100.0,,36126.0,,,,,,6144.0,,,,47622.0,,,,,,,,1.0,,,0.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
909343694,Москва,Москва,63,M,2023-09-01,66960.0,,,,52977.0,,,,,,470124.0,,,,,,,1.0,,,,,1.0,,0.0,,0.0,,0.0,,1.0,,,,10038.0,,,,,,,,,,,,,,,,
909390741,Москва,Москва,53,F,2023-04-01,594.0,95066.0,,,94988.0,,42420.0,,,,,63000.0,,1620.0,480.0,,,,1.0,,,,0.0,,,,,,,,,,,,,3336.0,,,,,,,,,,,,,,,
909390741,Москва,Москва,53,F,2023-05-01,,97925.0,31935.0,5550.0,157213.0,,,,,,4870.0,,,,363.0,,,1.0,,,,,,,,0.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,234.0,,,,,,
909390741,Москва,Москва,53,F,2023-06-01,420.0,,,,238752.0,,,,,,10320.0,,,,,,,1.0,,,,1.0,,1.0,0.0,0.0,,,,,0.0,,,,21.0,,,,11844.0,,,,,,,,,,,,
909390741,Москва,Москва,53,F,2023-07-01,7074.0,,,,82134.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,351.0,,,,,,,,,,,,,,,,
909390741,Москва,Москва,53,F,2023-08-01,,,,,44763.0,,,,,,,,,,,,,1.0,,,0.0,1.0,,,,,,,1.0,,,,,,,,,,2220.0,,,,,,,,,,,,
909390741,Москва,Москва,53,F,2023-09-01,,132393.0,,,128092.0,,,,25293.0,,5700.0,,,,690.0,,,1.0,1.0,,,,,,0.0,,,,1.0,,,,,,,6618.0,,,,,,,,,,,,,,,
909482053,Алтайский край,Барнаул,32,F,2023-04-01,3771.0,459.0,,,8822.0,15882.0,405.0,300.0,,,,,,6033.0,17697.0,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,18.0,,,,,,,,,,
909482053,Алтайский край,Барнаул,32,F,2023-05-01,5535.0,7659.0,,,15369.0,3792.0,5868.0,510.0,,,,,987.0,,25881.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,1608.0,24.0,,,,,48.0,,,,
909482053,Алтайский край,Барнаул,32,F,2023-06-01,19158.0,20697.0,163854.0,,74722.0,11454.0,5826.0,61950.0,,,,40674.0,1818.0,9450.0,62169.0,,,1.0,,1.0,,,,,,,,,,1.0,0.0,,,,903.0,,7842.0,,,,,,,,,,,,,,
909482053,Алтайский край,Барнаул,32,F,2023-07-01,,,30267.0,,,22533.0,,,,,,23976.0,,,3813.0,,,1.0,,,,,1.0,,,,,,0.0,1.0,,,,,,,,,,1071.0,,,,,,,,,,,
909482053,Алтайский край,Барнаул,32,F,2023-08-01,7542.0,22038.0,369101.0,,30489.0,22884.0,10110.0,8700.0,5040.0,,3471.0,,,,39457.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,372.0,,,,,,,,,,,,,,,,
909482053,Алтайский край,Барнаул,32,F,2023-09-01,33894.0,33495.0,79368.0,,20444.0,19662.0,4482.0,7830.0,,,,5898.0,2016.0,,33918.0,,,1.0,,1.0,,,1.0,0.0,,,,,0.0,,,,,,1686.0,,3963.0,,,939.0,,,,,,,,,,,
909488767,Санкт-Петербург,Санкт-Петербург,34,F,2023-04-01,2801.0,2400.0,,,26370.0,3009.0,,,,,1107.0,,,,537.0,,,,1.0,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,
909488767,Санкт-Петербург,Санкт-Петербург,34,F,2023-05-01,5758.0,11049.0,7797.0,,43167.0,38100.0,,,,,23811.0,,,,11157.0,,,,,,,,1.0,,,0.0,,,,,,,,,,,,,,1752.0,,,,,,,,,,,
909488767,Санкт-Петербург,Санкт-Петербург,34,F,2023-06-01,909.0,3270.0,4640.0,,72930.0,47394.0,3405.0,11400.0,,,6438.0,,,6000.0,15306.0,,,1.0,,,,,,,1.0,,,,,,,,,,42.0,,,,,,,570.0,,,,,,,,,
909488767,Санкт-Петербург,Санкт-Петербург,34,F,2023-07-01,15346.0,,9486.0,,40045.0,19638.0,270.0,,,,,,,,2244.0,,,1.0,,1.0,,,1.0,,0.0,,,,,,,,,,762.0,,471.0,,,966.0,,,,,,,,,,,
909488767,Санкт-Петербург,Санкт-Петербург,34,F,2023-08-01,3279.0,10395.0,3489.0,,49310.0,24870.0,,3600.0,14252.0,,618.0,,,480.0,15801.0,,,,,,,,1.0,1.0,,,,,,,0.0,,,,,,,,,1221.0,,,,,,,,,,,
909488767,Санкт-Петербург,Санкт-Петербург,34,F,2023-09-01,1348.0,13097.0,9672.0,,96438.0,30522.0,,2100.0,,210900.0,,,,,15351.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,66.0,,,,,,,105.0,,10545.0,,,,,,,
909506776,Москва,Москва,42,F,2023-04-01,2844.0,,15297.0,,6706.0,25695.0,,,,,,,,3864.0,,,,1.0,,,,,1.0,,,,0.0,,,,,,,,141.0,,,,,1272.0,,,,,,,,,,,
909506776,Москва,Москва,42,F,2023-05-01,,,,,12073.0,10743.0,7500.0,,,,,,,7077.0,1500.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,531.0,375.0,,,,,,,351.0,,,
909506776,Москва,Москва,42,F,2023-06-01,27742.0,,10215.0,,5052.0,693.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,1383.0,,510.0,,,33.0,,,,,,,,,,,
909506776,Москва,Москва,42,F,2023-07-01,49564.0,,4200.0,,16210.0,,13500.0,,,,,,,7533.0,297.0,,,1.0,,,,,,,,1.0,,,,,,,,,2466.0,,,,,,,,,,,,,,,,
909506776,Москва,Москва,42,F,2023-08-01,8029.0,,,,23945.0,,,,,,1527.0,,,954.0,17974.0,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
909506776,Москва,Москва,42,F,2023-09-01,,837.0,77715.0,,1560.0,13848.0,,,,,,,,7737.0,15344.0,,,,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,11652.0,,,2070.0,,,,,,,,1158.0,,,
909508574,Республика Башкортостан,Уфа,24,F,2023-04-01,195.0,540.0,,,54797.0,10752.0,4500.0,,,3186.0,,,,,4686.0,,,1.0,,,,,1.0,0.0,1.0,,,,,,,,,,9.0,,,,,474.0,,,,,,,,,,,
909508574,Республика Башкортостан,Уфа,24,F,2023-05-01,2139.0,5142.0,1860.0,,61240.0,16464.0,19800.0,,,,,,,,4236.0,,,1.0,,,,,,,1.0,,0.0,,,,,,,,102.0,,,,,,,,,,,,,,,,
909508574,Республика Башкортостан,Уфа,24,F,2023-06-01,2487.0,2097.0,,,54819.0,13113.0,450.0,1500.0,,,,,,2700.0,13644.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,120.0,102.0,,,,729.0,,,,,,,,,,,
909508574,Республика Башкортостан,Уфа,24,F,2023-07-01,,2283.0,,,73044.0,28128.0,,9057.0,,,840.0,,,,34460.0,,,0.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,1320.0,,444.0,,,,,,,,,
909508574,Республика Башкортостан,Уфа,24,F,2023-08-01,5650.0,2925.0,,,66288.0,6903.0,,,105.0,,3940.0,,,,20010.0,,,1.0,,,,,,,1.0,,,,,,0.0,,,,279.0,,,,,,,,,,,,,,,,
909508574,Республика Башкортостан,Уфа,24,F,2023-09-01,3651.0,3750.0,,,55736.0,4926.0,12000.0,,,,244859.0,,,,24755.0,,,1.0,,,,,,,1.0,0.0,,1.0,,,,,,,177.0,,,,,,,,,,12231.0,,,,,,
909512281,Нижегородская область,Дзержинск,38,M,2023-04-01,17307.0,297.0,6609.0,,88169.0,42483.0,,600.0,,,,21240.0,,6105.0,9226.0,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,2013.0,,,,,,,,,,,
909512281,Нижегородская область,Дзержинск,38,M,2023-05-01,27190.0,3141.0,20562.0,,162592.0,46230.0,,22161.0,,,751.0,,,15825.0,9161.0,,,1.0,,,,,1.0,,1.0,0.0,0.0,,,,,,,,1335.0,,,,,2202.0,,30.0,,,,,,,,,
909512281,Нижегородская область,Дзержинск,38,M,2023-06-01,13993.0,2301.0,37095.0,,109292.0,37866.0,,3712.0,,,870.0,,3045.0,4110.0,21480.0,,,,,1.0,,,,,0.0,,,,1.0,,1.0,,,,,,1845.0,,,,,,,,,,,204.0,,,
909512281,Нижегородская область,Дзержинск,38,M,2023-07-01,15013.0,13125.0,15696.0,,101765.0,57324.0,,2730.0,146908.0,,3744.0,16947.0,,,39081.0,,,,,,,,1.0,0.0,,,,,,1.0,,,,,,,,,,2739.0,,,,,,,,,,,
909512281,Нижегородская область,Дзержинск,38,M,2023-08-01,10827.0,39462.0,22848.0,,113472.0,44838.0,,13647.0,,,1302.0,,,,49672.0,,,,,,,,,,0.0,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
909512281,Нижегородская область,Дзержинск,38,M,2023-09-01,21976.0,,14094.0,,97194.0,51537.0,,,,,1413.0,,,,11385.0,,,1.0,,1.0,,,1.0,0.0,,,,,,,,,,,1080.0,,699.0,,,2448.0,,,,,,,,,,,
909547309,Ростовская область,Ростов-на-Дону,33,F,2023-04-01,21046.0,2640.0,,,220983.0,,351.0,,27549.0,,18216.0,,705.0,,9828.0,,,1.0,1.0,,,,,,,,,,,0.0,,,,,1044.0,132.0,,,,,,,,,,,,,,,
909547309,Ростовская область,Ростов-на-Дону,33,F,2023-05-01,5543.0,3330.0,12894.0,,145634.0,2913.0,351.0,,26025.0,,22161.0,,,,21945.0,,,1.0,,,,,,1.0,0.0,0.0,,,,,,,,,270.0,,,,,,3174.0,,,,,,,,,,
909547309,Ростовская область,Ростов-на-Дону,33,F,2023-06-01,31338.0,12330.0,67458.0,,127553.0,1338.0,,,,,11058.0,,,,12159.0,,,1.0,,,,,,,,,0.0,,,0.0,,,,,1551.0,,,,,,,,,,,,,,,,
909547309,Ростовская область,Ростов-на-Дону,33,F,2023-07-01,282.0,67980.0,,,88716.0,,,,2463.0,304800.0,22761.0,,,,28207.0,,,,,1.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
909547309,Ростовская область,Ростов-на-Дону,33,F,2023-08-01,11385.0,22746.0,,,94092.0,2202.0,,42000.0,17683.0,,12195.0,,,,39192.0,,,1.0,,,,,,1.0,,,,,,,,,,,564.0,,,,,,,,,,,,,,,,
909547309,Ростовская область,Ростов-на-Дону,33,F,2023-09-01,7737.0,6840.0,1881.0,,89129.0,777.0,,,,,10287.0,,,,15000.0,,,0.0,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
909555371,Красноярский край,Красноярск,40,M,2023-04-01,16556.0,18536.0,35508.0,62670.0,61637.0,,30000.0,33240.0,,,13074.0,,,,47415.0,,,1.0,1.0,,,,,,,,,,,,,,,,822.0,915.0,,,,,,,,,,,,,,,
909555371,Красноярский край,Красноярск,40,M,2023-05-01,24600.0,29413.0,6750.0,,83953.0,,,34890.0,,,10508.0,1200.0,,16404.0,37603.0,,,1.0,,,,,,0.0,0.0,,,,1.0,,1.0,,,,1221.0,,,,,,,,,,,60.0,,816.0,,,
909555371,Красноярский край,Красноярск,40,M,2023-06-01,22653.0,47814.0,,27966.0,102936.0,,,13425.0,,,627.0,,,25773.0,51445.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,1122.0,,,,,,,,,,,,,1287.0,,,
909555371,Красноярский край,Красноярск,40,M,2023-07-01,4485.0,8704.0,12000.0,113430.0,80247.0,,,1800.0,,,11342.0,,1977.0,16359.0,62353.0,,,,,0.0,1.0,,,,1.0,,,,,,1.0,,,,,,,5667.0,,,,90.0,,,,,,813.0,,,
909555371,Красноярский край,Красноярск,40,M,2023-08-01,15751.0,7021.0,,17319.0,70887.0,,,6300.0,,,,,,32820.0,25614.0,,,1.0,,,,,,,0.0,,,,,,1.0,,,,780.0,,,,,,,,,,,,,1638.0,,,
909555371,Красноярский край,Красноярск,40,M,2023-09-01,28989.0,24362.0,79275.0,5460.0,66549.0,,,,,,4321.0,,,330.0,34160.0,,,1.0,,,,,,,,,0.0,,,0.0,1.0,,,,1323.0,,,,,,,,,,,,,15.0,,,
909644381,Москва,Москва,35,M,2023-04-01,3179.0,13971.0,14457.0,1500.0,29715.0,16334.0,,,,,49350.0,66360.0,,,14736.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,75.0,,,,,,,,2202.0,,,,,
909644381,Москва,Москва,35,M,2023-05-01,8294.0,7107.0,62964.0,8490.0,32305.0,10868.0,1170.0,510.0,,,10554.0,15027.0,,,12699.0,1593.0,243246.0,1.0,,,1.0,,,,,,,,,,,,,,408.0,,,420.0,,,,,,,,,,,,,
909644381,Москва,Москва,35,M,2023-06-01,3642.0,24876.0,44283.0,9660.0,60560.0,6190.0,1170.0,11607.0,,,22941.0,,,4500.0,14277.0,3152.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,180.0,1227.0,,477.0,,,,,,,,,,,,,
909644381,Москва,Москва,35,M,2023-07-01,5664.0,8994.0,10464.0,6297.0,31805.0,22574.0,1920.0,3267.0,,,13374.0,,,,11811.0,10850.0,,1.0,,,1.0,,,,1.0,,,,0.0,,,,,,276.0,,,309.0,,,,159.0,,,,,,,,,
909644381,Москва,Москва,35,M,2023-08-01,7554.0,2658.0,7257.0,4950.0,22537.0,9961.0,1500.0,633.0,,,9675.0,,,,25122.0,2610.0,172728.0,1.0,,,,,,,1.0,,,,,,,,,1.0,372.0,,,,,,,30.0,,,,,,,,,8757.0
909644381,Москва,Москва,35,M,2023-09-01,6969.0,5616.0,25938.0,19170.0,31337.0,27529.0,,2640.0,,,33486.0,,,,42216.0,5459.0,,1.0,,0.0,1.0,,,0.0,1.0,,,,,,,,,,342.0,,,948.0,,,,123.0,,,,,,,,,
909723636,Архангельская область,Архангельск,25,M,2023-04-01,477.0,,11640.0,2820.0,48734.0,7503.0,,,,,6802.0,,,,1779.0,,,1.0,,,,,,,,0.0,,,,,,,,,21.0,,,,,,,,,,,,,,,,
909723636,Архангельская область,Архангельск,25,M,2023-05-01,5515.0,,5553.0,1500.0,48327.0,1374.0,,,,,58185.0,,,,3531.0,,,1.0,,,,,,,1.0,,,,0.0,,,,,,273.0,,,,,,,,,,,,,,,,
909723636,Архангельская область,Архангельск,25,M,2023-06-01,4189.0,1275.0,3777.0,900.0,36433.0,,,,,,24426.0,,,,5254.0,,,1.0,1.0,,,,,,,,,0.0,,,,,,,207.0,63.0,,,,,,,,,,,,,,,
909723636,Архангельская область,Архангельск,25,M,2023-07-01,572.0,900.0,11919.0,328008.0,61106.0,4656.0,2700.0,,,,4353.0,2925.0,,22890.0,3339.0,,,1.0,,,1.0,,,,,0.0,,,,,,,,,27.0,,,16398.0,,,,,,,,,,,,,
909723636,Архангельская область,Архангельск,25,M,2023-08-01,11463.0,,5724.0,1350.0,33969.0,2124.0,,,,,780.0,,570.0,,19062.0,,,1.0,,,,,,0.0,,,,,0.0,,1.0,,,,567.0,,,,,,,,,,,,,,,,
909723636,Архангельская область,Архангельск,25,M,2023-09-01,2030.0,,,68577.0,46922.0,4752.0,,,,,6891.0,,,,5997.0,,,1.0,,1.0,,,,,,,,,,0.0,0.0,,,,96.0,,,,,,,,,,,,,,,,
909739673,Саратовская область,Саратов,40,M,2023-04-01,,102666.0,179284.0,9480.0,155992.0,,6000.0,30744.0,,,,44034.0,,,79041.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,8961.0,,,,,,,,,,,,,,
909739673,Саратовская область,Саратов,40,M,2023-05-01,,9165.0,,16020.0,100657.0,,6000.0,6000.0,,,,91735.0,,,36685.0,,,0.0,,,0.0,,,1.0,,,,,1.0,,,,,,,,,,,,300.0,,,,,4581.0,,,,,
909739673,Саратовская область,Саратов,40,M,2023-06-01,,51736.0,146181.0,11040.0,157773.0,,14220.0,19200.0,,,,750.0,,,18207.0,,,0.0,,,1.0,,,1.0,1.0,,,,,,0.0,,,,,,,552.0,,,711.0,960.0,,,,,,,,,
909739673,Саратовская область,Саратов,40,M,2023-07-01,2199.0,145090.0,,9660.0,171947.0,,45150.0,21000.0,,,,,,,10765.0,,,,,1.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,2253.0,1050.0,,,,,,,,,
909739673,Саратовская область,Саратов,40,M,2023-08-01,447.0,79428.0,,17130.0,91123.0,,62130.0,36870.0,,,,4650.0,,8850.0,30741.0,,,1.0,,,,,,,1.0,,,,1.0,,0.0,,,,21.0,,,,,,,1527.0,,,,231.0,,,,,
909739673,Саратовская область,Саратов,40,M,2023-09-01,2933.0,97542.0,,12480.0,225117.0,,11820.0,81810.0,,,,1500.0,,,12987.0,,,0.0,,,1.0,,,,1.0,,,,0.0,,,,,,,,,624.0,,,,4089.0,,,,,,,,,
909779870,Самарская область,Тольятти,52,M,2023-04-01,13895.0,16779.0,,1968.0,108664.0,,,7200.0,,,282898.0,,,,3441.0,,,,1.0,,,,0.0,,,,,,,,,,,,,834.0,,,,,,,,,,,,,,,
909779870,Самарская область,Тольятти,52,M,2023-05-01,16123.0,795.0,117600.0,2400.0,107664.0,,,,,85020.0,451110.0,,,6000.0,3117.0,,,1.0,,,,,,0.0,0.0,,1.0,,,,,,,,804.0,,,,,,,,,4248.0,,,,,,,
909779870,Самарская область,Тольятти,52,M,2023-06-01,16260.0,26064.0,10878.0,2352.0,182001.0,,,27000.0,,125940.0,223890.0,,,,14114.0,,,1.0,,,1.0,,,,,0.0,1.0,,,,0.0,,,,810.0,,,117.0,,,,,,6297.0,,,,,,,
909779870,Самарская область,Тольятти,52,M,2023-07-01,21942.0,1440.0,,10767.0,117612.0,,,,,,83307.0,,,2880.0,14982.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,,,,,,,,1092.0,,,534.0,,,,,,,,,,,,,
909779870,Самарская область,Тольятти,52,M,2023-08-01,16737.0,20685.0,29649.0,2688.0,129800.0,,,,,,24971.0,,,4500.0,17156.0,,,1.0,,,1.0,1.0,,,,,0.0,,0.0,,,,,,834.0,,,132.0,6135.0,,,,,,,,,,,,
909779870,Самарская область,Тольятти,52,M,2023-09-01,9706.0,495.0,42000.0,1848.0,110478.0,,,,,,613886.0,,,9300.0,2454.0,,,,,1.0,1.0,,,0.0,,,,,,,0.0,,,,,,2100.0,90.0,,,,,,,,,,,,,
909969421,Челябинская область,Озерск,33,M,2023-04-01,29658.0,,5340.0,51810.0,105685.0,,,,,,19500.0,,,1431.0,2190.0,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,69.0,,,
909969421,Челябинская область,Озерск,33,M,2023-05-01,3819.0,,,50679.0,114334.0,,,,,,11858.0,,,4725.0,7002.0,,,1.0,,,,,,,,,,,,,1.0,,,,186.0,,,,,,,,,,,,,231.0,,,
909969421,Челябинская область,Озерск,33,M,2023-06-01,9425.0,,26133.0,2235.0,100028.0,,,600.0,,,17100.0,,,7665.0,2976.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,1302.0,,,,,,,,,,,381.0,,,
909969421,Челябинская область,Озерск,33,M,2023-07-01,8685.0,,6810.0,69696.0,112639.0,,,,,,19821.0,,,2571.0,510.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,126.0,,,
909969421,Челябинская область,Озерск,33,M,2023-08-01,16606.0,,27384.0,188187.0,110874.0,,,,,,2822.0,,,2400.0,12402.0,,,1.0,,,,,,1.0,,,,,,,0.0,,,,822.0,,,,,,,,,,,,,,,,
909969421,Челябинская область,Озерск,33,M,2023-09-01,47858.0,1785.0,2400.0,90459.0,180551.0,675.0,,,,,231162.0,,630.0,11406.0,14661.0,,,1.0,,,,,,,,,,1.0,,,,,0.0,,2379.0,,,,,,,,,,11547.0,,,,,,
909992600,Челябинская область,Челябинск,32,F,2023-04-01,13754.0,8463.0,6294.0,88200.0,255341.0,,11160.0,,,21210.0,39942.0,3267.0,3495.0,1440.0,65223.0,,,,1.0,,,,,0.0,,,1.0,,,,,,,,,417.0,,,,,,,,1059.0,,,,,,,
909992600,Челябинская область,Челябинск,32,F,2023-05-01,22728.0,17717.0,30999.0,99702.0,286199.0,,9780.0,,,1170.0,11397.0,26892.0,,,123475.0,,,,,1.0,,,,0.0,,,1.0,,1.0,,,,,,,,1635.0,,,,,,,57.0,,891.0,,,,,
909992600,Челябинская область,Челябинск,32,F,2023-06-01,8983.0,33510.0,12870.0,,272795.0,,20400.0,900.0,,1170.0,15822.0,15564.0,,10650.0,67611.0,,,1.0,,,,1.0,,0.0,,,0.0,,1.0,,,,,,444.0,,,,13539.0,,,,,,,,,,,,
909992600,Челябинская область,Челябинск,32,F,2023-07-01,6747.0,32529.0,,,429788.0,,11970.0,6000.0,,1170.0,84471.0,10359.0,,7200.0,148366.0,,,1.0,,1.0,,,,0.0,,,0.0,,1.0,,,,,,330.0,,,,,,,,,,,,,,,,
909992600,Челябинская область,Челябинск,32,F,2023-08-01,9430.0,16362.0,1563.0,,315438.0,,,,,1170.0,61785.0,,,24651.0,140916.0,,,1.0,0.0,,,,,,,,,,1.0,,0.0,,,,465.0,,,,,,,,,,,,,,,,
909992600,Челябинская область,Челябинск,32,F,2023-09-01,32929.0,1470.0,,43200.0,281832.0,,15840.0,,,37170.0,6990.0,,3900.0,7230.0,147354.0,,68700.0,1.0,,1.0,,,,0.0,,,,,0.0,,,,,,1626.0,,,,,,,,,,,,,,,,
910002875,Томская область,Томск,25,M,2023-04-01,16275.0,3189.0,,,38938.0,14232.0,3000.0,,,,1332.0,,,,15183.0,,,,1.0,,,,,,1.0,0.0,,,,,,,,,,156.0,,,,,,,,,,,,,,,
910002875,Томская область,Томск,25,M,2023-05-01,4967.0,11160.0,40959.0,,32444.0,4350.0,,,,,,,,810.0,24084.0,,,1.0,,,,,1.0,0.0,,,0.0,,,,,,,,162.0,,,,,159.0,,,,,,,,,,,
910002875,Томская область,Томск,25,M,2023-06-01,357.0,16530.0,8034.0,,27373.0,16575.0,3000.0,,243.0,,,,,,18024.0,,,1.0,,,,,,,,,,,0.0,,1.0,,,,15.0,,,,,,,,,,,,,,,,
910002875,Томская область,Томск,25,M,2023-07-01,,,,,,5292.0,,,,,,,,,,,,1.0,,1.0,,,1.0,0.0,,,,,,,0.0,,,,,,,,,192.0,,,,,,,,,,,
910002875,Томская область,Томск,25,M,2023-08-01,1140.0,360.0,,,11891.0,,3600.0,,,,,,,,8625.0,,,1.0,,,,,,,0.0,0.0,1.0,,,,,,,,54.0,,,,,,,,,,,,,,,,
910002875,Томская область,Томск,25,M,2023-09-01,,,,,17303.0,1302.0,4050.0,,,303300.0,,,,,10353.0,,,1.0,,,,,,,,,1.0,,0.0,,1.0,,,,,,,,,,,,,15162.0,,,,,,,
910015247,Санкт-Петербург,Санкт-Петербург,34,M,2023-04-01,4584.0,2496.0,3294.0,,204948.0,2157.0,4500.0,6900.0,,,23376.0,,,,13350.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,921.0,,,,,,
910015247,Санкт-Петербург,Санкт-Петербург,34,M,2023-05-01,15702.0,7476.0,41109.0,32550.0,168004.0,4455.0,7200.0,,,,77810.0,,6405.0,,17049.0,,,1.0,,,1.0,,,0.0,0.0,,,,,,,,,,561.0,,,1626.0,,,,,,,,,,,,,
910015247,Санкт-Петербург,Санкт-Петербург,34,M,2023-06-01,7380.0,12099.0,,1500.0,201577.0,,,,,,44955.0,,,8340.0,10287.0,,,1.0,,,1.0,,,0.0,0.0,0.0,,,,,,,,,366.0,,,75.0,,,,,,,,,,,,,
910015247,Санкт-Петербург,Санкт-Петербург,34,M,2023-07-01,4485.0,,52431.0,,211968.0,,,74700.0,,,104794.0,,,14688.0,9606.0,,,1.0,,1.0,0.0,,,0.0,,,,,,1.0,,,,,219.0,,2922.0,,,,,,,,,,,,,,
910015247,Санкт-Петербург,Санкт-Петербург,34,M,2023-08-01,9971.0,,11250.0,,219736.0,,4200.0,,,,7279.0,,2850.0,,6576.0,,,1.0,,,,,,,,0.0,,,,1.0,1.0,,,,492.0,,,,,,,,,,,,141.0,,,,
910015247,Санкт-Петербург,Санкт-Петербург,34,M,2023-09-01,9426.0,6783.0,8655.0,,209065.0,,,12900.0,,,76978.0,,13419.0,5229.0,13586.0,,,0.0,,,,1.0,,0.0,,,,,,,1.0,,,,,,,,9339.0,,,,,,,,,261.0,,,
910248206,Ростовская область,Ростов-на-Дону,25,M,2023-04-01,234.0,1926.0,,,94463.0,,,,,,1644.0,,14841.0,5400.0,13992.0,,,1.0,,,,,1.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,
910248206,Ростовская область,Ростов-на-Дону,25,M,2023-05-01,18994.0,2040.0,27003.0,,82571.0,2961.0,2100.0,,,,1134.0,,4671.0,,72943.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,927.0,,,,,144.0,105.0,,,,,,,,,,
910248206,Ростовская область,Ростов-на-Дону,25,M,2023-06-01,2064.0,327.0,6681.0,,101946.0,648.0,,,,,387.0,,11535.0,6270.0,24825.0,,,1.0,,,,,,,,,,,,,1.0,,,,96.0,,,,,,,,,,,,,312.0,,,
910248206,Ростовская область,Ростов-на-Дону,25,M,2023-07-01,711.0,3711.0,5985.0,,112921.0,2889.0,,9390.0,,,540.0,,,,29322.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,33.0,,,,,,,,,,,,,,,,
910248206,Ростовская область,Ростов-на-Дону,25,M,2023-08-01,2421.0,708.0,1737.0,,96483.0,,,9090.0,,,2286.0,,5886.0,,14430.0,,,1.0,,,,,,,,,,,,1.0,,,,,120.0,,,,,,,,,,,,288.0,,,,
